experiment,video_name,step,agent,horizon,state,qvalues,best_action,use_figures,handle_deadlocks,check_safety,init_mode,temporal_init_mode,deadlock_init_mode,deadlock_protocole,with_stay
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,2,"(4, 2)","[-11.428542350300148, -8.675373947007245, -10.434443030862184, -9.987092056098017, -13.644084633734877]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,2,"(np.int64(5), np.int64(2))","[-10.434443030862184, -11.428542350300148, -7.725530557207971, -10.2807368984699, -7.725530557207971]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,1,"(np.int64(4), np.int64(3))","[-8.648275156581377, -3.940398999999995, -5.851985059899988, -10.588620134911274, -3.940398999999995]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,1,"(np.int64(3), np.int64(2))","[-9.340935723859975, -3.940398999999995, -10.588620134911274, -7.72553058230315, -3.940398999999995]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,1,"(np.int64(4), np.int64(1))","[-9.4396351841441, -7.72553058230315, -10.409495454188225, -500.9899999999998, -10.588620134911274]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,1,"(4, 2)","[-10.588620134911274, -9.340935723859975, -8.648275204586284, -9.4396351841441, -8.648275156581377]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,1,"(np.int64(5), np.int64(2))","[-8.648275204586284, -10.588620134911274, -7.725530557207971, -10.409495454188225, -5.851985059899988]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,4,"(np.int64(4), np.int64(3))","[-4.900995009999992, -3.940398999999995, -5.851985059899988, -7.725530509683119, -3.940398999999995]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,4,"(np.int64(3), np.int64(2))","[-4.900995009999992, -3.940398999999995, -7.725530509683119, -8.714843436032167, -3.940398999999995]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,4,"(np.int64(4), np.int64(1))","[-10.346050335582877, -8.714843436032167, -7.725530581509363, -500.9899999999998, -7.725530509683119]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,4,"(4, 2)","[-7.725530509683119, -4.900995009999992, -6.793465209300985, -10.346050335582877, -4.900995009999992]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,2,4,"(np.int64(5), np.int64(2))","[-6.793465209300985, -7.725530509683119, -7.725530557207971, -7.725530581509363, -5.851985059899988]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,3,"(np.int64(4), np.int64(4))","[-13.271040432594305, -10.096659529657758, -10.12074689264937, -10.014932993944134, -11.028942867945474]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,3,"(4, 5)","[-10.578145460114122, -8.616452258606255, -9.711009061171477, -12.5353353153297, -10.055972948523667]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,3,"(np.int64(5), np.int64(5))","[-9.79349919805484, -10.388388718620241, -8.61611156807646, -10.019550321726172, -9.97751311330984]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,3,"(np.int64(4), np.int64(6))","[-9.97829808089503, -8.166026155583197, -9.924182087501887, -10.310570557808667, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,3,"(np.int64(3), np.int64(5))","[-7.93118926417231, -6.3125164147822375, -10.128522962040318, -8.67055435817502, -8.431337072227407]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,2,"(np.int64(4), np.int64(4))","[-13.914783664004684, -9.5854246022794, -7.725530557207971, -9.464617933167904, -10.530287736020185]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,2,"(4, 5)","[-10.530287736020185, -8.249391250634407, -10.529950452395688, -13.914783664004684, -10.084365894027371]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,2,"(np.int64(5), np.int64(5))","[-10.529950452395688, -10.530287736020185, -7.725530557207971, -7.725530557207971, -10.19674996436109]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,2,"(np.int64(4), np.int64(6))","[-10.084365894027371, -8.97466838102072, -10.19674996436109, -10.530287736020185, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,2,"(np.int64(3), np.int64(5))","[-8.249391250634407, -7.737694281100966, -10.530287736020185, -9.5854246022794, -8.97466838102072]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,1,"(np.int64(4), np.int64(4))","[-8.648275156581377, -3.940398999999995, -5.851985059899988, -3.940398999999995, -10.166897276199698]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,1,"(4, 5)","[-10.166897276199698, -9.660317217563712, -8.648275204586284, -8.648275156581377, -9.88492170838294]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,1,"(np.int64(5), np.int64(5))","[-8.648275204586284, -10.166897276199698, -7.725530557207971, -5.851985059899988, -10.490599127467043]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,1,"(np.int64(4), np.int64(6))","[-9.88492170838294, -7.725530581665051, -10.490599127467043, -10.166897276199698, -500.9899999999998]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,1,"(np.int64(3), np.int64(5))","[-9.660317217563712, -3.940398999999995, -10.166897276199698, -3.940398999999995, -7.725530581665051]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,4,"(np.int64(4), np.int64(4))","[-4.900995009999992, -3.940398999999995, -5.851985059899988, -3.940398999999995, -7.725530509683119]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,4,"(4, 5)","[-7.725530509683119, -4.900995009999992, -6.793465209300985, -4.900995009999992, -10.325365959420887]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,4,"(np.int64(5), np.int64(5))","[-6.793465209300985, -7.725530509683119, -7.725530557207971, -5.851985059899988, -7.725530581377985]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,4,"(np.int64(4), np.int64(6))","[-10.325365959420887, -8.68968801106893, -7.725530581377985, -7.725530509683119, -500.9899999999998]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,3,3,4,"(np.int64(3), np.int64(5))","[-4.900995009999992, -3.940398999999995, -7.725530509683119, -3.940398999999995, -8.68968801106893]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,3,"(np.int64(2), np.int64(3))","[-14.229117642418242, -9.676948239796735, -15.022247334884648, -10.254369147446367, -12.942933250536216]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,3,"(3, 3)","[-14.085519963396516, -13.313956556344543, -10.961996340310886, -13.971288625665485, -12.439761756414747]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,3,"(np.int64(3), np.int64(4))","[-12.864517785958043, -12.380998070715016, -10.594680614425398, -14.673054675215734, -10.232748845308638]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,3,"(np.int64(4), np.int64(3))","[-10.050203543203054, -13.295722550432679, -6.877315180555036, -9.207467687757099, -9.57539351478969]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,3,"(np.int64(3), np.int64(2))","[-13.331103504201504, -9.844120532065702, -9.329799495322549, -9.582062944458368, -13.571400527999717]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,2,"(np.int64(2), np.int64(3))","[-11.580178757398759, -9.268152912820884, -16.852376376907763, -9.872086332780206, -12.35883041066576]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,2,"(3, 3)","[-16.852376376907763, -11.580178757398759, -10.808542028749478, -11.236501500369314, -16.130421356855535]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,2,"(np.int64(3), np.int64(4))","[-16.130421356855535, -12.35883041066576, -12.481384563077192, -16.852376376907763, -9.900938896131478]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,2,"(np.int64(4), np.int64(3))","[-10.808542028749478, -16.852376376907763, -8.579017335866002, -10.578518052051457, -12.481384563077192]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,2,"(np.int64(3), np.int64(2))","[-11.236501500369314, -9.872086332780206, -10.578518052051457, -9.36226225877856, -16.852376376907763]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,1,"(np.int64(2), np.int64(3))","[-10.175471274021964, -6.793465209300985, -12.700456505673266, -10.382436706018106, -6.7934651612960835]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,1,"(3, 3)","[-12.700456505673266, -10.175471274021964, -12.493226945554014, -10.268639612814203, -13.801929257019943]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,1,"(np.int64(3), np.int64(4))","[-13.801929257019943, -6.7934651612960835, -2.970099999999997, -12.700456505673266, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,1,"(np.int64(4), np.int64(3))","[-12.493226945554014, -12.700456505673266, -2.970099999999997, -4.900995083357232, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,1,"(np.int64(3), np.int64(2))","[-10.268639612814203, -10.382436706018106, -4.900995083357232, -6.793465256554762, -12.700456505673266]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,4,"(np.int64(2), np.int64(3))","[-5.851985059899988, -6.793465209300985, -8.648275156581377, -8.648275204586284, -4.900995009999992]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,4,"(3, 3)","[-8.648275156581377, -5.851985059899988, -3.940398999999995, -9.34707827786895, -3.940398999999995]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,4,"(np.int64(3), np.int64(4))","[-3.940398999999995, -4.900995009999992, -2.970099999999997, -8.648275156581377, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,4,"(np.int64(4), np.int64(3))","[-3.940398999999995, -8.648275156581377, -2.970099999999997, -7.792915845783112, -2.970099999999997]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,0,4,"(np.int64(3), np.int64(2))","[-9.34707827786895, -8.648275204586284, -7.792915845783112, -8.656323697634766, -8.648275156581377]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,3,"(np.int64(4), np.int64(5))","[-11.685214227958692, -15.382013659028246, -7.183844272263371, -11.166104653191246, -9.056361062145147]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,3,"(np.int64(3), np.int64(4))","[-14.989509591110039, -13.572653456074747, -11.629800881605336, -12.23756567527132, -16.053122980795198]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,3,"(np.int64(3), np.int64(6))","[-12.219596380162868, -10.44309892187736, -9.297692570126609, -16.08214938562536, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,3,"(np.int64(2), np.int64(5))","[-11.801338753740763, -9.676630034531115, -15.019669600675924, -12.526572367597364, -10.448549841523114]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,3,"(3, 5)","[-15.825420735371395, -12.354128990855708, -11.993074535255259, -14.533512298143746, -12.15405606019725]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,2,"(np.int64(4), np.int64(5))","[-11.112005829540728, -15.873143789902699, -5.8426559126154345, -12.871237896131479, -7.744492740583814]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,2,"(np.int64(3), np.int64(4))","[-17.513502872789267, -12.976464565766495, -12.871237896131479, -13.535039496092523, -15.873143789902699]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,2,"(np.int64(3), np.int64(6))","[-10.204715644425335, -10.909861333553156, -7.744492740583814, -15.873143789902699, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,2,"(np.int64(2), np.int64(5))","[-10.579863734185796, -10.555639734899756, -15.873143789902699, -12.976464565766495, -10.909861333553156]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,2,"(3, 5)","[-15.873143789902699, -10.579863734185796, -11.112005829540728, -17.513502872789267, -10.204715644425335]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,1,"(np.int64(4), np.int64(5))","[-7.784229351085854, -11.102668430375031, -3.940398999999995, -3.940398999999995, -5.851985059899995]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,1,"(np.int64(3), np.int64(4))","[-16.742525311849242, -5.851985059899988, -3.940398999999995, -3.940398999999995, -11.102668430375031]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,1,"(np.int64(3), np.int64(6))","[-8.667047813643151, -11.102668470024712, -5.851985059899995, -11.102668430375031, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,1,"(np.int64(2), np.int64(5))","[-11.450083266479343, -7.725530557207971, -11.102668430375031, -5.851985059899988, -11.102668470024712]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,1,"(3, 5)","[-11.102668430375031, -11.450083266479343, -7.784229351085854, -16.742525311849242, -8.667047813643151]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,4,"(np.int64(4), np.int64(5))","[-7.689480430557157, -8.831697845592819, -3.940398999999995, -3.940398999999995, -5.851985132520023]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,4,"(np.int64(3), np.int64(4))","[-8.648275156581377, -5.851985059899988, -3.940398999999995, -3.940398999999995, -8.831697845592819]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,4,"(np.int64(3), np.int64(6))","[-8.68538616319185, -10.394784679355922, -5.851985132520023, -8.831697845592819, -500.9899999999998]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,4,"(np.int64(2), np.int64(5))","[-8.648275204586284, -7.725530557207971, -8.831697845592819, -5.851985059899988, -10.394784679355922]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,1,4,"(3, 5)","[-8.831697845592819, -8.648275204586284, -7.689480430557157, -8.648275156581377, -8.68538616319185]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,3,"(np.int64(4), np.int64(4))","[-11.729741281908254, -10.120850061174497, -11.119448989238533, -14.079127519643542, -8.69265437962284]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,3,"(np.int64(3), np.int64(3))","[-11.559152690779282, -9.049095371526086, -13.926787114095038, -11.422631166871566, -9.835631626646137]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,3,"(4, 3)","[-13.403879303169038, -11.357092404726046, -11.270817523491953, -13.364211829267902, -11.136461862315421]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,3,"(np.int64(5), np.int64(3))","[-11.770630124777705, -14.218248906826433, -9.949424875039231, -12.092441119223677, -11.121771151971878]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,3,"(np.int64(4), np.int64(2))","[-13.110398220389408, -11.208865224139679, -11.547991625656882, -11.110150005080099, -13.373452283082223]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,2,"(np.int64(4), np.int64(4))","[-14.605727835826606, -12.094579505866498, -8.546020612279396, -15.025097243692258, -8.18516584898628]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,2,"(np.int64(3), np.int64(3))","[-14.958604417810818, -6.770634121955329, -15.025097243692258, -8.580895989806251, -12.094579505866498]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,2,"(4, 3)","[-15.025097243692258, -14.958604417810818, -13.849930626288831, -14.99904850502929, -14.605727835826606]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,2,"(np.int64(5), np.int64(3))","[-13.849930626288831, -15.025097243692258, -7.67514041006079, -10.236463855869061, -8.546020612279396]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,2,"(np.int64(4), np.int64(2))","[-14.99904850502929, -8.580895989806251, -10.236463855869061, -8.42405766793242, -15.025097243692258]",3,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,1,"(np.int64(4), np.int64(4))","[-10.103314034166264, -2.970099999999997, -4.900995009999992, -17.7114310901275, -2.970099999999997]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,1,"(np.int64(3), np.int64(3))","[-8.702927659928198, -2.970099999999997, -17.7114310901275, -6.793465273920806, -2.970099999999997]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,1,"(4, 3)","[-17.7114310901275, -8.702927659928198, -8.598388936294166, -9.339817122930567, -10.103314034166264]",2,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,1,"(np.int64(5), np.int64(3))","[-8.598388936294166, -17.7114310901275, -6.793465209300985, -10.466174528015, -4.900995009999992]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,1,"(np.int64(4), np.int64(2))","[-9.339817122930567, -6.793465273920806, -10.466174528015, -6.9414168685788145, -17.7114310901275]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,4,"(np.int64(4), np.int64(4))","[-3.940398999999995, -2.970099999999997, -4.900995009999992, -8.648275156581377, -2.970099999999997]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,4,"(np.int64(3), np.int64(3))","[-3.940398999999995, -2.970099999999997, -8.648275156581377, -9.340935723859975, -2.970099999999997]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,4,"(4, 3)","[-8.648275156581377, -3.940398999999995, -5.851985059899988, -10.588620134911274, -3.940398999999995]",1,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,4,"(np.int64(5), np.int64(3))","[-5.851985059899988, -8.648275156581377, -6.793465209300985, -8.648275204586284, -4.900995009999992]",4,True,True,True,Qstar,Qstar,Zeros,random,True
2,safety_full_comparison_k3_L500_use_T_handT_checT_initQs_tempQs_deadZe_deadra_withT_rep1.mp4,4,2,4,"(np.int64(4), np.int64(2))","[-10.588620134911274, -9.340935723859975, -8.648275204586284, -9.4396351841441, -8.648275156581377]",4,True,True,True,Qstar,Qstar,Zeros,random,True
